baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MSTRG.910.1|908|u|NA|ChrD_C_glabrata_CBS138|cglab	3.8882806921732	5.16161532665875	1.62003878395621	3.18610602275449	0.00144201741551776	0.00307674250390458
MSTRG.922.1|746|u|NA|ChrD_C_glabrata_CBS138|cglab	7.42692819684003	2.89109652844029	0.785137250602597	3.68228169816342	0.000231155783736742	0.00056313575003376
MSTRG.934.1|1922|x|CAGL0D00440g-T|ChrD_C_glabrata_CBS138|cglab	81.9597994040758	1.85656313977209	0.262705318939751	7.06709383450996	1.58211976516398e-12	1.00842804116489e-11
MSTRG.937.1|765|x|CAGL0D00440g-T|ChrD_C_glabrata_CBS138|cglab	511.707945632584	1.80021424880455	0.251001991788168	7.17211140827851	7.38498034295731e-13	4.8731936819555e-12
MSTRG.974.1|427|x|CAGL0D00990g-T|ChrD_C_glabrata_CBS138|cglab	12.0862422981535	2.12223515432934	0.747187953348664	2.84029626657944	0.00450716528120651	0.0087555149618643
MSTRG.1014.1|428|x|CAGL0D01628g-T|ChrD_C_glabrata_CBS138|cglab	8.11819872886995	3.82193695707538	1.01076333646991	3.78123821786363	0.000156050260541564	0.000391531240132263
MSTRG.1097.1|216|x|CAGL0D03190g-T|ChrD_C_glabrata_CBS138|cglab	11.9292435886437	2.64431223896524	0.717130974715253	3.68734907875817	0.000226602406550711	0.000553072092945918
MSTRG.1248.1|376|x|CAGL0D05918g-T|ChrD_C_glabrata_CBS138|cglab	12.87219173458	2.84054407547712	0.720875216428135	3.94041022737851	8.13423874421095e-05	0.000213928191320229
MSTRG.1266.1|878|u|NA|ChrD_C_glabrata_CBS138|cglab	17.694216496445	1.88051775328761	0.590837111077889	3.18280236300137	0.00145857136478786	0.00310902251836578
MSTRG.1282.1|897|u|NA|ChrD_C_glabrata_CBS138|cglab	6.80838902604496	2.7341054984724	0.954106556561768	2.86561860378054	0.0041619533593073	0.00815937307278393
MSTRG.1300.1|879|u|NA|ChrE_C_glabrata_CBS138|cglab	178.161325956445	2.03695714071273	0.41596953451588	4.89689020875872	9.73652010122413e-07	3.39921389773937e-06
MSTRG.1301.1|2299|u|NA|ChrE_C_glabrata_CBS138|cglab	41.0468247246734	1.7729221405475	0.517146115317435	3.4282808823948	0.000607416651424817	0.00138060743063432
MSTRG.1316.1|550|x|CAGL0E00275g-T|ChrE_C_glabrata_CBS138|cglab	50.3838818748745	1.18920727033125	0.354233236303171	3.35713069372596	0.0007875587604241	0.00176071026152191
MSTRG.1404.1|420|x|CAGL0E01881g-T|ChrE_C_glabrata_CBS138|cglab	28.8743658418955	1.23897421317193	0.411211740555136	3.0129835580553	0.00258692932974439	0.00524761059575666
MSTRG.1412.1|459|u|NA|ChrE_C_glabrata_CBS138|cglab	7.48867950747939	2.54762323883967	0.787063672535387	3.23687057062734	0.00120848208959123	0.00261771136944545
MSTRG.1423.1|905|x|CAGL0E02233g-T|ChrE_C_glabrata_CBS138|cglab	61.9665662893997	1.46820312353406	0.428758436712475	3.42431308125754	0.000616355685507517	0.0013989820795188
MSTRG.1626.1|490|x|CAGL0E05940g-T|ChrE_C_glabrata_CBS138|cglab	26.1265171283409	1.94862036934259	0.517002449953201	3.76907376264653	0.000163854463633427	0.000409229805015036
MSTRG.1649.1|628|x|CAGL0E06226g-T|ChrE_C_glabrata_CBS138|cglab	23.7004892728501	2.18107893490654	0.552588169302281	3.94702430502711	7.91285268426143e-05	0.000208692722285154
MSTRG.1668.1|644|x|CAGL0E06600g-T|ChrE_C_glabrata_CBS138|cglab	23.1640158009317	1.75944112629686	0.373340987016682	4.71269211654558	2.44465418443259e-06	8.09443919640656e-06
MSTRG.1670.1|694|x|CAGL0E06600g-T|ChrE_C_glabrata_CBS138|cglab	240.820023848639	1.70803873584185	0.392030322467847	4.35690465239953	1.31914697645847e-05	3.93938691053702e-05
MSTRG.1672.1|1447|u|NA|ChrE_C_glabrata_CBS138|cglab	124.496721870583	1.8130191668238	0.407337021045157	4.4509069226556	8.55083999309117e-06	2.6095010999895e-05
MSTRG.1675.1|470|x|CAGL0E06644g-T|ChrE_C_glabrata_CBS138|cglab	160.948621722672	-2.5394639689781	0.358076187311643	-7.09196550612268	1.32220473829364e-12	8.50211416195497e-12
MSTRG.1687.1|1085|x|CAGL0E06688g-T|ChrE_C_glabrata_CBS138|cglab	31.3041161880108	1.27890254837046	0.399751351994302	3.19924508570189	0.00137787979131516	0.00295337299081502
MSTRG.1697.1|3086|u|NA|ChrF_C_glabrata_CBS138|cglab	9.97986690871766	-2.49333530313696	0.597454892237704	-4.17326117089516	3.00270400209305e-05	8.48325437967245e-05
MSTRG.1700.1|417|u|NA|ChrF_C_glabrata_CBS138|cglab	13.8751293230247	3.45512654298504	0.610978839896489	5.65506743829361	1.5578509302407e-08	6.70900801931291e-08
MSTRG.1716.1|1148|x|CAGL0F00407g-T|ChrF_C_glabrata_CBS138|cglab	42.2082706585919	2.17199901759304	0.409103293503767	5.30917020733553	1.10125455394598e-07	4.30633949231205e-07
MSTRG.1763.1|2800|x|CAGL0F01243g-T|ChrF_C_glabrata_CBS138|cglab	209.335022029854	1.23587397429276	0.333078793432441	3.71045529965099	0.000206886826247194	0.000509319730956801
MSTRG.1888.1|319|x|CAGL0F03707g-T|ChrF_C_glabrata_CBS138|cglab	3.04198616795143	-4.4722970811499	1.5612870599377	-2.86449378586944	0.00417676349769378	0.00818595624428249
MSTRG.1908.1|775|x|CAGL0F04092g-T|ChrF_C_glabrata_CBS138|cglab	20.0122384176443	3.58944698494466	0.711126727578705	5.0475489750839	4.4751407600164e-07	1.63108415451377e-06
MSTRG.1953.1|1114|u|NA|ChrF_C_glabrata_CBS138|cglab	22.0524026179955	2.08532799360689	0.562830512924206	3.70507274520796	0.000211330072985597	0.000519281778439833
MSTRG.1963.1|1445|x|CAGL0F04873g-T|ChrF_C_glabrata_CBS138|cglab	94.7957923277431	1.11454887579189	0.234051946218892	4.76197226212993	1.91710038144921e-06	6.43886049100386e-06
MSTRG.2073.1|439|x|CAGL0F06743g-T|ChrF_C_glabrata_CBS138|cglab	11.9417077442652	2.37768520509052	0.657894413144258	3.61408328994148	0.000301412163673025	0.000722991580580295
MSTRG.2103.1|224|x|CAGL0F07293g-T|ChrF_C_glabrata_CBS138|cglab	7.09899009921376	2.03698992065864	0.707132086358655	2.88063568314093	0.00396874088625422	0.00780864978702137
MSTRG.2116.1|687|x|CAGL0F07535g-T|ChrF_C_glabrata_CBS138|cglab	8.88966901689266	2.6728716974453	0.866832290306718	3.08349345927058	0.0020458560738659	0.00424340109617434
MSTRG.2184.1|621|x|CAGL0F08525g-T|ChrF_C_glabrata_CBS138|cglab	29.1321978402758	1.90132598247545	0.408508267704382	4.65431457032675	3.25060217796559e-06	1.05495497555591e-05
MSTRG.2230.1|3711|x|CAGL0F09229g-T|ChrF_C_glabrata_CBS138|cglab	261.966613565705	1.24955215557072	0.304689457679128	4.10106790398582	4.11247848560894e-05	0.000113683632461132
MSTRG.2229.3|2833|u|NA|ChrF_C_glabrata_CBS138|cglab	663.34808542864	2.19949224720988	0.478737425502596	4.59436035296546	4.34078701883905e-06	1.37935882647187e-05
MSTRG.2233.1|500|u|NA|ChrF_C_glabrata_CBS138|cglab	128.029885180563	2.97147776624213	0.598904075152565	4.9615253753035	6.99417308670722e-07	2.49503308041338e-06
MSTRG.2235.1|504|u|NA|ChrF_C_glabrata_CBS138|cglab	16.2528246075442	3.77424879325003	0.661996627919313	5.70131120624084	1.18889359353765e-08	5.17797569081667e-08
MSTRG.2240.1|1030|u|NA|ChrF_C_glabrata_CBS138|cglab	6.37939347341086	2.73477814658753	0.819010417174863	3.33912498454051	0.000840427419807868	0.00186996529233933
MSTRG.2241.1|3545|u|NA|ChrF_C_glabrata_CBS138|cglab	37.4823936918895	2.50638313396999	0.503811792103942	4.97484015509683	6.53015018049518e-07	2.3371439629044e-06
MSTRG.2246.1|2798|x|CAGL0G00105g-T|ChrG_C_glabrata_CBS138|cglab	58.2323042506449	1.87707750027609	0.494859570579851	3.79315185937825	0.000148747124924451	0.0003753657208001
MSTRG.2376.1|487|x|CAGL0G02475g-T|ChrG_C_glabrata_CBS138|cglab	34.991016390521	1.31686866385328	0.406523609565481	3.23934116707475	0.00119806173435054	0.00259599871335936
MSTRG.2381.1|341|x|CAGL0G02535g-T|ChrG_C_glabrata_CBS138|cglab	15.5467427893711	2.44679481506387	0.553573989642269	4.41999599122249	9.87027322176124e-06	2.99124113470598e-05
MSTRG.2413.1|1821|x|CAGL0G03179g-T|ChrG_C_glabrata_CBS138|cglab	19.2177472139099	1.41943780278709	0.466357712570137	3.04366747783466	0.00233713311783788	0.00478837977757959
MSTRG.2454.1|412|x|CAGL0G03971g-T|ChrG_C_glabrata_CBS138|cglab	3.92267195188103	4.55210080634163	1.61043856257721	2.82662183589099	0.00470418450453001	0.00909976116035859
MSTRG.2464.1|238|x|CAGL0G04169g-T|ChrG_C_glabrata_CBS138|cglab	5.39468876596477	6.92016714109654	1.73409282071348	3.99065555109632	6.58909170564807e-05	0.000175906175795972
MSTRG.2478.1|592|x|CAGL0G04411g-T|ChrG_C_glabrata_CBS138|cglab	37.1168211765416	2.76165715687495	0.644875291295613	4.28246700432037	1.84832547209811e-05	5.38697174548273e-05
MSTRG.2498.1|809|x|CAGL0G04741g-T|ChrG_C_glabrata_CBS138|cglab	15.0857854123573	1.85410445346536	0.601257720320706	3.08371001452821	0.0020443675951915	0.00424165777436562
MSTRG.2525.1|979|x|CAGL0G05291g-T|ChrG_C_glabrata_CBS138|cglab	109.540119331974	1.54651261477133	0.415817101916869	3.71921358607446	0.00019984401342029	0.000493094199717007
MSTRG.2638.1|1206|x|CAGL0G07188g-T|ChrG_C_glabrata_CBS138|cglab	9.73493453071545	2.89201366731196	0.647698096603014	4.46506432932213	8.00446976215311e-06	2.45305519958119e-05
MSTRG.2828.1|1445|u|NA|ChrH_C_glabrata_CBS138|cglab	22.1715572986731	2.91621337559838	0.633953889890537	4.60004019551314	4.22409424686442e-06	1.34554359805229e-05
MSTRG.2837.1|2449|x|CAGL0H00220g-T|ChrH_C_glabrata_CBS138|cglab	58.2130405166126	2.16292550477235	0.551513126899521	3.92180240012023	8.78890561459407e-05	0.00022948614341098
MSTRG.2901.1|482|x|CAGL0H01331g-T|ChrH_C_glabrata_CBS138|cglab	7.15012086833013	2.89655383296286	0.811993971753775	3.56721100614427	0.000360800943590808	0.000852328753787597
MSTRG.2904.1|795|x|CAGL0H01375g-T|ChrH_C_glabrata_CBS138|cglab	2.21737490724093	5.57546749067142	1.75014040878495	3.18572582101698	0.00144391366991737	0.0030797845823653
MSTRG.2948.1|273|u|NA|ChrH_C_glabrata_CBS138|cglab	42.479422356888	-1.75875386359038	0.393142524026503	-4.47357829821486	7.6921372934131e-06	2.36176035284626e-05
MSTRG.2949.1|3411|x|CAGL0H02167g-T|ChrH_C_glabrata_CBS138|cglab	238.743372381408	1.2572313074892	0.21849573316228	5.75403139133814	8.71399644721824e-09	3.84897575867008e-08
MSTRG.2976.1|1382|x|CAGL0H02585g-T|ChrH_C_glabrata_CBS138|cglab	60.7572470416542	0.929346006073934	0.329711472808926	2.81866444669491	0.0048223901791427	0.00930694366741865
MSTRG.2998.1|1075|u|NA|ChrH_C_glabrata_CBS138|cglab	11.7366120647478	2.04249092304144	0.619817410397251	3.29531066533348	0.000983129277502226	0.00215958531896966
MSTRG.3017.1|278|x|CAGL0H03289g-T|ChrH_C_glabrata_CBS138|cglab	4.35509609496155	3.40780290261606	1.16859276260897	2.91615951395068	0.0035436927398688	0.00704862129297513
MSTRG.3056.1|939|x|CAGL0H03993g-T|ChrH_C_glabrata_CBS138|cglab	29.0525938074055	1.69369731860512	0.472377365416556	3.58547517853987	0.000336465005691975	0.000799165430790881
MSTRG.3111.1|230|x|CAGL0H04829g-T|ChrH_C_glabrata_CBS138|cglab	28.1156657512101	1.88853136172473	0.515654771506199	3.66239481544685	0.000249868361130426	0.00060652235334355
MSTRG.3185.1|907|u|NA|ChrH_C_glabrata_CBS138|cglab	10.8638300077136	2.24479131211468	0.759329692287718	2.95628017041128	0.00311374105690892	0.00623128980694765
MSTRG.3321.1|439|u|NA|ChrH_C_glabrata_CBS138|cglab	42.6401142774368	2.38266094654058	0.567701178682806	4.19703364377168	2.70433772160891e-05	7.6934353436123e-05
MSTRG.3383.1|392|x|CAGL0H09460g-T|ChrH_C_glabrata_CBS138|cglab	3.44253715987536	4.90520395637409	1.6576749743251	2.95908669211295	0.00308552286939516	0.00618237915612511
MSTRG.3444.1|988|u|NA|ChrH_C_glabrata_CBS138|cglab	18.7853188498354	2.41299789867467	0.461149956557075	5.23256668327588	1.67172314668021e-07	6.40321809138014e-07
MSTRG.3449.1|3259|x|CAGL0H10626g-T|ChrH_C_glabrata_CBS138|cglab	209.961905057585	0.979025247307447	0.189574452748526	5.16433112749712	2.41300209976219e-07	9.08832666573264e-07
MSTRG.3455.1|1092|u|NA|ChrH_C_glabrata_CBS138|cglab	12.4332962224569	2.25150566953711	0.684385156268223	3.28982247629975	0.00100250609350358	0.00219772434295863
MSTRG.3456.1|1566|u|NA|ChrI_C_glabrata_CBS138|cglab	43.0631350076249	2.62550033048219	0.58318749982993	4.50198320651221	6.73223022816356e-06	2.08562134754182e-05
MSTRG.3491.1|774|x|CAGL0I00572g-T|ChrI_C_glabrata_CBS138|cglab	30.6427407393693	3.27368973174744	0.528250803910766	6.19722621813642	5.74668784675098e-10	2.82416055892131e-09
MSTRG.3567.1|1107|x|CAGL0I01980g-T|ChrI_C_glabrata_CBS138|cglab	39.4630067802429	1.70718455229278	0.4907522421398	3.47870963329487	0.000503834190685208	0.00115722758323697
MSTRG.3575.1|267|u|NA|ChrI_C_glabrata_CBS138|cglab	13.0111589676639	2.31349349082521	0.817173638314423	2.83109168278756	0.00463894216548797	0.0089824402897447
MSTRG.3689.1|368|u|NA|ChrI_C_glabrata_CBS138|cglab	28.6456715361586	2.60778720041121	0.726777734714875	3.58814954813425	0.000333033257925452	0.000792452092468197
MSTRG.3702.1|1237|x|CAGL0I04532g-T|ChrI_C_glabrata_CBS138|cglab	147.342227334273	1.78557530187003	0.505298291256408	3.53370540286265	0.000409777545062673	0.000959371891981494
MSTRG.3707.1|258|x|CAGL0I04576g-T|ChrI_C_glabrata_CBS138|cglab	9.40592802984375	2.49613793667594	0.830042374670272	3.00724157326005	0.00263630170708501	0.00534279596736176
MSTRG.3711.1|255|x|CAGL0I04664g-T|ChrI_C_glabrata_CBS138|cglab	26.1352830317028	1.37247727282597	0.400543820133974	3.42653463575323	0.000611335790581188	0.00138855103578919
MSTRG.3746.1|3289|x|CAGL0I05060g-T|ChrI_C_glabrata_CBS138|cglab	179.695197739057	-1.4403209864664	0.248168114614905	-5.80381161657861	6.48241060367056e-09	2.90046888664576e-08
MSTRG.3753.1|3729|x|CAGL0I05126g-T|ChrI_C_glabrata_CBS138|cglab	55.922981263768	2.02695318356278	0.412037653910609	4.91933968734451	8.68366561080968e-07	3.04789678757963e-06
MSTRG.3767.1|786|u|NA|ChrI_C_glabrata_CBS138|cglab	8.84006262254941	2.12236664730637	0.73151442722847	2.90133258936192	0.0037157926576158	0.00735517953938706
MSTRG.3795.1|283|x|CAGL0I05830g-T|ChrI_C_glabrata_CBS138|cglab	3.77342892698618	3.94421369766528	1.39202626287788	2.83343339335495	0.00460509038279636	0.00892389628353611
MSTRG.3822.1|689|u|NA|ChrI_C_glabrata_CBS138|cglab	40.2303416847487	2.02324835465066	0.50615735370006	3.99727148061866	6.40767993874463e-05	0.000171272653650561
MSTRG.3929.1|1940|x|CAGL0I08195g-T|ChrI_C_glabrata_CBS138|cglab	37.8480561800301	2.02308091199142	0.506210293642863	3.99652266537813	6.42797298656246e-05	0.000171744943551175
MSTRG.3959.1|3774|u|NA|ChrI_C_glabrata_CBS138|cglab	301.255118794683	1.62275315331557	0.326540802305675	4.96952644771327	6.71166160497173e-07	2.39686507725832e-06
MSTRG.3976.1|386|x|CAGL0I08965g-T|ChrI_C_glabrata_CBS138|cglab	9.2451262273674	2.08986780849722	0.60944704745711	3.42912122918159	0.000605538987995854	0.00137681771984052
MSTRG.4055.1|3357|x|CAGL0I10340g-T|ChrI_C_glabrata_CBS138|cglab	94.8979121972713	1.10755267321916	0.371451147950137	2.98169134576975	0.0028666084634518	0.00577912503903772
MSTRG.4074.1|526|x|CAGL0I10626g-T|ChrI_C_glabrata_CBS138|cglab	6.36826321940713	2.91524359597065	0.944280169854827	3.08726550555312	0.00202007080546571	0.00419523587962518
MSTRG.4076.1|533|x|CAGL0I10648g-T|ChrI_C_glabrata_CBS138|cglab	8.98854957664856	2.04399726646108	0.710265334504048	2.87779392737551	0.00400466646423058	0.00787460098373487
MSTRG.4089.1|675|x|CAGL0I10857r-T|ChrI_C_glabrata_CBS138|cglab	13.0819838306207	2.76096159151551	0.640410127527566	4.31123973971924	1.62341775037836e-05	4.77398589127437e-05
MSTRG.4097.1|949|x|CAGL0I10967g-T|ChrI_C_glabrata_CBS138|cglab	132.327129671542	1.96830363309645	0.48394812025902	4.06717900266452	4.75856903234273e-05	0.000130169631783182
MSTRG.4140.1|1025|x|CAGL0J00429g-T|ChrJ_C_glabrata_CBS138|cglab	18.018876486222	2.67375216209521	0.568591637046913	4.70241204387359	2.57105986443695e-06	8.49578893114804e-06
MSTRG.4157.1|709|u|NA|ChrJ_C_glabrata_CBS138|cglab	18.8541280445332	1.91980116239497	0.554584043606966	3.46169563391826	0.000536783834347822	0.00122645269795492
MSTRG.4353.1|544|x|CAGL0J04290g-T|ChrJ_C_glabrata_CBS138|cglab	40.002322703024	3.59324176865176	0.422629389613492	8.50211049434562	1.86174473934561e-17	1.80815742785703e-16
MSTRG.4356.1|380|x|CAGL0J04312g-T|ChrJ_C_glabrata_CBS138|cglab	12.453751986237	3.16439459260309	0.740967928141812	4.27062288719933	1.94927777202404e-05	5.67109879807527e-05
MSTRG.4398.1|232|x|CAGL0J05126g-T|ChrJ_C_glabrata_CBS138|cglab	26.3521990567378	2.36683918988963	0.608135972614945	3.89195722087015	9.94387811704523e-05	0.000257181454579921
MSTRG.4406.1|311|u|NA|ChrJ_C_glabrata_CBS138|cglab	2.79655477671635	5.57252381871756	1.94983186266063	2.85795094717224	0.00426386299849377	0.00834022314032887
MSTRG.4532.1|760|x|CAGL0J07414g-T|ChrJ_C_glabrata_CBS138|cglab	373.552286853094	2.47461262301023	0.305356667841271	8.1040071615419	5.31779735303088e-16	4.59845461993925e-15
MSTRG.4557.1|207|u|NA|ChrJ_C_glabrata_CBS138|cglab	82.576945730347	1.17371430642969	0.290230592473665	4.04407507983912	5.25300850322058e-05	0.000142733842988348
MSTRG.4618.1|210|x|CAGL0J08910g-T|ChrJ_C_glabrata_CBS138|cglab	4.30948673836337	4.60881416843471	1.60631574236766	2.86918321652097	0.00411533338045913	0.00807281159978588
MSTRG.4641.1|626|x|CAGL0J09306g-T|ChrJ_C_glabrata_CBS138|cglab	68.5843102754344	1.03162015326	0.291108333475383	3.54376716373611	0.000394453433966182	0.00092714261355211
MSTRG.4687.1|795|x|CAGL0J10120g-T|ChrJ_C_glabrata_CBS138|cglab	6.85465058964831	-4.02185462530271	1.05547465508724	-3.81047011021813	0.000138702782114594	0.000351237296604306
MSTRG.4722.1|478|x|CAGL0J10846g-T|ChrJ_C_glabrata_CBS138|cglab	6.56117877666144	2.54424011396294	0.76982671441873	3.30495170706567	0.000949927663958657	0.0020915662590896
MSTRG.4779.1|1259|x|CAGL0J11770g-T|ChrJ_C_glabrata_CBS138|cglab	38.7579763368381	1.68654776292835	0.466062437830767	3.61871634791721	0.00029606793073591	0.000711476018574621
MSTRG.4791.1|5875|x|CAGL0J11891g-T|ChrJ_C_glabrata_CBS138|cglab	874.502800734472	1.18856158015292	0.155232285965088	7.65666480245114	1.90823834734145e-14	1.43743707959691e-13
MSTRG.4805.1|2670|u|NA|ChrJ_C_glabrata_CBS138|cglab	587.877961101477	2.48082955818503	0.409254129254375	6.06183146570782	1.34580194661233e-09	6.40699603092678e-09
MSTRG.4812.1|1129|u|NA|ChrK_C_glabrata_CBS138|cglab	114.299568330266	3.33106573414031	0.538465965297647	6.186214076314	6.16263054361435e-10	3.02176625756551e-09
MSTRG.4814.1|454|x|CAGL0K00110g-T|ChrK_C_glabrata_CBS138|cglab	398.847142319002	2.04905677757373	0.44105447166057	4.64581340680898	3.38739079530048e-06	1.09500543931047e-05
MSTRG.4819.1|551|x|CAGL0K00231g-T|ChrK_C_glabrata_CBS138|cglab	89.0610635918132	1.73325037066468	0.456176377591608	3.79951802812634	0.000144977766120175	0.000366277289472275
MSTRG.4822.1|614|u|NA|ChrK_C_glabrata_CBS138|cglab	10.2244191066494	2.14703546214581	0.724314115460713	2.96423252883889	0.00303438902159392	0.00608551180617457
MSTRG.4823.1|568|u|NA|ChrK_C_glabrata_CBS138|cglab	298.559876809598	1.83924005056991	0.508552160232039	3.61662026906093	0.000298474669285474	0.000716207912442344
MSTRG.4825.1|1760|x|CAGL0K00319g-T|ChrK_C_glabrata_CBS138|cglab	100.918456333633	1.46578214573705	0.37486464888077	3.91016370872373	9.22335888474937e-05	0.000239873290661777
MSTRG.4963.1|419|x|CAGL0K02893g-T|ChrK_C_glabrata_CBS138|cglab	36.3138408492643	2.07789624472536	0.439601650362331	4.72677080036597	2.28118503949457e-06	7.58772218929445e-06
MSTRG.4965.1|602|x|CAGL0K02893g-T|ChrK_C_glabrata_CBS138|cglab	167.746085683604	3.33820732240487	0.393311465621967	8.48743963547048	2.11239404033566e-17	2.03948840531522e-16
MSTRG.4993.1|779|x|CAGL0K03421g-T|ChrK_C_glabrata_CBS138|cglab	31.0774549370075	2.44228780076504	0.616541051949463	3.9612736135618	7.45510445748664e-05	0.000197495401775425
MSTRG.5035.1|339|x|CAGL0K04191g-T|ChrK_C_glabrata_CBS138|cglab	29.9652545987052	1.49677066066384	0.377877714125303	3.96099215358204	7.46389856846822e-05	0.000197648381995117
MSTRG.5044.1|1438|u|NA|ChrK_C_glabrata_CBS138|cglab	13.131190331594	1.76884526014893	0.632257532871759	2.79766577412642	0.00514733455341706	0.00988107096383228
MSTRG.5079.1|828|u|NA|ChrK_C_glabrata_CBS138|cglab	8.18840364412762	4.6348483557031	1.17475990434151	3.94535797363725	7.96808498727486e-05	0.000209980210654997
