baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MSTRG.614.1|504|x|C1_02650W_A-T|Ca22chr1A_C_albicans_SC5314|calb	1.60270896124786	-4.69075104510572	1.608660923431	-2.91593522089239	0.00354624121713744	0.00776792501147508
MSTRG.664.1|375|x|C1_02860C_A-T|Ca22chr1A_C_albicans_SC5314|calb	3.0575143998722	-4.11628844721779	1.22065798881772	-3.37218818450913	0.000745734755785468	0.00180714672666907
MSTRG.708.1|451|x|C1_03030W_A-T|Ca22chr1A_C_albicans_SC5314|calb	3.658941731759	-4.52653796172555	1.17284851622814	-3.85943956026208	0.000113647359593747	0.000305802069768369
MSTRG.714.1|211|x|C1_03060C_A-T|Ca22chr1A_C_albicans_SC5314|calb	3.49261370238531	-3.77828265290825	1.13039851747763	-3.34243418979274	0.000830470452948424	0.00199910170766903
MSTRG.722.1|1128|x|C1_03090W_A-T|Ca22chr1A_C_albicans_SC5314|calb	6.39578086531689	2.73612042575739	0.87059227019385	3.14282646358456	0.00167325007915183	0.00384787711808128
MSTRG.726.1|1135|x|C1_03110W_A-T|Ca22chr1A_C_albicans_SC5314|calb	20.4360184492493	-1.61762591266586	0.52270141932551	-3.09474176433887	0.0019698432084234	0.00448893234882948
MSTRG.743.1|736|x|C1_03210C_A-T|Ca22chr1A_C_albicans_SC5314|calb	9.81417274711075	-2.89229601941874	0.772709850962227	-3.74305570948405	0.000181795903381504	0.000475899266966816
MSTRG.821.1|919|x|C1_03600W_A-T|Ca22chr1A_C_albicans_SC5314|calb	2.85945192862659	3.73679984152193	1.23824599408685	3.01781702453852	0.00254602580437381	0.00570099088175813
MSTRG.883.1|1953|x|C1_03840W_A-T|Ca22chr1A_C_albicans_SC5314|calb	77.5652472039117	1.03182015255496	0.318795341874798	3.23662242518021	0.00120953331840677	0.00285171118902053
MSTRG.963.1|934|x|C1_04200C_A-T|Ca22chr1A_C_albicans_SC5314|calb	14.8876892998691	-1.66939194413179	0.590167127881464	-2.82867659899061	0.00467409050893816	0.00997851961881193
MSTRG.985.1|2581|x|C1_04290C_A-T|Ca22chr1A_C_albicans_SC5314|calb	154.121887713032	-0.98097886510517	0.294498349708918	-3.33101651019359	0.000865294701282559	0.00208076784376107
MSTRG.1066.1|445|x|C1_04690C_A-T|Ca22chr1A_C_albicans_SC5314|calb	94.1284883314594	-1.73683779360575	0.471092255272771	-3.6868315582902	0.000227063543760766	0.000588545859510615
MSTRG.1113.1|406|x|C1_04890W_A-T|Ca22chr1A_C_albicans_SC5314|calb	2.63993911436096	-4.8592650682103	1.35394577882461	-3.58896578002461	0.000331992411329239	0.000840514411624022
MSTRG.1238.1|1156|x|C1_05460W_A-T|Ca22chr1A_C_albicans_SC5314|calb	4.56375198935768	3.2162308438617	1.00498447678024	3.20027912686357	0.00137294554394329	0.0032108405380467
MSTRG.1257.1|354|x|C1_05530C_A-T|Ca22chr1A_C_albicans_SC5314|calb	4.94334059685267	3.3480078833035	1.00847011792016	3.31988804012194	0.000900535557868972	0.00216147197837939
MSTRG.1267.1|378|x|C1_05600W_A-T|Ca22chr1A_C_albicans_SC5314|calb	7.23644656536776	-2.54902437589237	0.756962399571774	-3.36743856410093	0.000758699287149505	0.0018365932386031
MSTRG.1319.1|1016|x|C1_05880W_A-T|Ca22chr1A_C_albicans_SC5314|calb	3.12083893413226	-4.18330741237645	1.20090129605594	-3.48347314314296	0.000494952778529361	0.00122978934309129
MSTRG.1380.1|871|x|C1_06130C_A-T|Ca22chr1A_C_albicans_SC5314|calb	4.88964029159966	-5.98555403428611	1.17626586153717	-5.08860643669796	3.60704313675994e-07	1.24658808017955e-06
MSTRG.1405.1|581|x|C1_06250W_A-T|Ca22chr1A_C_albicans_SC5314|calb	3.12494372047961	4.36833745683051	1.45146017477696	3.00961578742715	0.00261578353861317	0.00584588752618278
MSTRG.1420.1|462|u|NA|Ca22chr1A_C_albicans_SC5314|calb	1.78877032359603	-6.35048373049457	1.87247063550435	-3.39149977045385	0.000695112213500049	0.00169084111416594
MSTRG.1441.1|1007|u|NA|Ca22chr1A_C_albicans_SC5314|calb	19.6232021143862	-2.20466834069785	0.526754554930685	-4.18538068643366	2.84688576469017e-05	8.2034794826765e-05
MSTRG.1466.1|274|x|C1_06390W_A-T|Ca22chr1A_C_albicans_SC5314|calb	13.7933443809981	-1.45569884290735	0.513918171295095	-2.83254985757544	0.00461783641329025	0.00987611514354835
MSTRG.1483.1|1277|x|C1_06450C_A-T|Ca22chr1A_C_albicans_SC5314|calb	3.59419380056224	-5.09959225073955	1.45171549940955	-3.51280416363515	0.00044340416392653	0.00110645628580762
MSTRG.1515.1|400|x|C1_06600W_A-T|Ca22chr1A_C_albicans_SC5314|calb	6.47476554463788	-3.92527665939753	0.938585925776252	-4.18211753617672	2.88806590820548e-05	8.30767294657916e-05
MSTRG.1591.1|257|x|C1_06940C_A-T|Ca22chr1A_C_albicans_SC5314|calb	3.52546232682819	-3.71442880477325	1.21230869609352	-3.0639298528027	0.00218450125183174	0.004948886736593
MSTRG.1689.1|995|x|C1_07320W_A-T|Ca22chr1A_C_albicans_SC5314|calb	3.02761120615975	3.1373001731627	1.06566841118864	2.94397407319541	0.00324027142758561	0.00713278528851339
MSTRG.1725.1|254|u|NA|Ca22chr1A_C_albicans_SC5314|calb	13.5859172676663	-1.74573854139951	0.570768211696589	-3.05857702938704	0.00222390897308877	0.00502930869309529
MSTRG.1726.1|937|u|NA|Ca22chr1A_C_albicans_SC5314|calb	3.58585010848599	-3.52098069869049	1.22107064293809	-2.88351924522438	0.00393258616407921	0.00853349828858934
MSTRG.1734.1|491|x|C1_07470C_A-T|Ca22chr1A_C_albicans_SC5314|calb	5.45323294441431	2.75872676167876	0.975276941606931	2.82865988519455	0.00467433459390853	0.00997851961881193
MSTRG.1769.1|1009|x|C1_07640C_A-T|Ca22chr1A_C_albicans_SC5314|calb	11.2860025509334	-2.54987269619026	0.703051103034855	-3.62686678846423	0.00028688120035346	0.00073390129915914
MSTRG.1838.1|463|x|C1_07900W_A-T|Ca22chr1A_C_albicans_SC5314|calb	14.0438503585282	-1.96110326936778	0.541249255468399	-3.62329047024856	0.000290878850407234	0.000743307141784241
MSTRG.1841.1|201|x|C1_07910C_A-T|Ca22chr1A_C_albicans_SC5314|calb	10.5866453188962	-2.71899884374083	0.692527467033967	-3.92619639389331	8.62997008944598e-05	0.000235438595066841
MSTRG.1871.1|353|x|C1_08010W_A-T|Ca22chr1A_C_albicans_SC5314|calb	4.11607149409354	-3.80888245190169	1.15705676745307	-3.29187172059488	0.000995229961358478	0.00237335481404008
MSTRG.1948.1|1809|x|C1_08380W_A-T|Ca22chr1A_C_albicans_SC5314|calb	66.7679366979266	-4.67382733131354	0.99020851984365	-4.72004354401184	2.35794161974395e-06	7.58958362930925e-06
MSTRG.1974.1|2397|x|C1_08500C_A-T|Ca22chr1A_C_albicans_SC5314|calb	15.3037470149292	-2.0616040654636	0.728484308111818	-2.82999104099736	0.00465493075855832	0.00995177277365034
MSTRG.2012.1|305|x|C1_08660C_A-T|Ca22chr1A_C_albicans_SC5314|calb	2.41924268903648	-4.36924374972705	1.34062499711129	-3.25910956392853	0.00111762496936097	0.0026479571952065
MSTRG.2045.1|437|x|C1_08860C_A-T|Ca22chr1A_C_albicans_SC5314|calb	3.556565140616	4.39380663900687	1.22389036465553	3.59003287050431	0.000330636264378906	0.000837327482565518
MSTRG.2070.1|892|u|NA|Ca22chr1A_C_albicans_SC5314|calb	28.228526927899	1.61943648202832	0.448183037417536	3.61333729040624	0.000302281072456485	0.000770234785504632
MSTRG.2080.1|1860|x|C1_08990C_A-T|Ca22chr1A_C_albicans_SC5314|calb	35.772524324861	-2.11815208586368	0.555730019937223	-3.81147681405254	0.000138139014646722	0.000367429473730751
MSTRG.2095.1|479|x|C1_09030C_A-T|Ca22chr1A_C_albicans_SC5314|calb	3.60306722441876	-4.1677528579478	1.21311174250301	-3.43558858753482	0.00059126811880067	0.00145381657830797
MSTRG.2140.1|1530|x|C1_09160W_A-T|Ca22chr1A_C_albicans_SC5314|calb	69.1564637652851	-0.916645442522724	0.291860230679769	-3.14070005491249	0.00168544551652822	0.00387284613629232
MSTRG.2173.1|614|x|C1_09310C_A-T|Ca22chr1A_C_albicans_SC5314|calb	10.2026654119712	-2.95769427696965	0.716065327675366	-4.13048106458598	3.62004912980795e-05	0.00010298154991969
MSTRG.2366.1|325|x|C1_10120C_A-T|Ca22chr1A_C_albicans_SC5314|calb	1.27464881852655	-4.82110203009596	1.6285165194316	-2.96042562207392	0.00307214292351787	0.00678460854257445
MSTRG.2385.1|891|x|C1_10160W_A-T|Ca22chr1A_C_albicans_SC5314|calb	2.11399029957117	-3.86239228824012	1.33326044334179	-2.89695258531718	0.00376806699776359	0.00821498190909265
MSTRG.2421.1|462|x|C1_10270C_A-T|Ca22chr1A_C_albicans_SC5314|calb	12.4494455100193	2.02431601119382	0.632262233531945	3.20170319186325	0.00136617685125744	0.00319694768931348
MSTRG.2424.1|2186|x|C1_10290W_A-T|Ca22chr1A_C_albicans_SC5314|calb	16.8888722971096	2.68645646182278	0.854858927517088	3.14257285658291	0.00167470029720349	0.00385020063500551
MSTRG.2484.1|610|x|C1_10510W_A-T|Ca22chr1A_C_albicans_SC5314|calb	97.4067210703204	0.932715284576034	0.259140737910244	3.59926151363778	0.000319122145108146	0.000810294576298495
MSTRG.2605.1|1501|x|C1_11050W_A-T|Ca22chr1A_C_albicans_SC5314|calb	13.0232491603921	-2.49779544252254	0.792372530131896	-3.15229938890836	0.00161990088853807	0.00373706617333853
MSTRG.2670.1|941|x|C1_11360W_A-T|Ca22chr1A_C_albicans_SC5314|calb	6.97700017598297	-3.36758489302822	1.047584707527	-3.21461822498151	0.00130618114897799	0.00306708919025023
MSTRG.2694.1|1402|x|C1_11470C_A-T|Ca22chr1A_C_albicans_SC5314|calb	198.236845094062	-1.81104506039395	0.369022383656669	-4.90768349184723	9.2158420449327e-07	3.07486795512433e-06
MSTRG.2699.1|1433|u|NA|Ca22chr1A_C_albicans_SC5314|calb	3.02829573380644	-3.15776768412629	1.05973389528614	-2.97977416611145	0.00288460962760259	0.00640097031946075
MSTRG.2723.1|222|x|C1_11570W_A-T|Ca22chr1A_C_albicans_SC5314|calb	4.3231546525333	2.8367071658534	0.979545130289656	2.89594330892602	0.00378020683665272	0.00823989749205254
MSTRG.2899.1|1567|x|C1_12390C_A-T|Ca22chr1A_C_albicans_SC5314|calb	5.70463160049731	-4.35794196371389	1.10609679553193	-3.93992820639005	8.15059973519189e-05	0.000222991012362998
MSTRG.2987.1|488|x|C1_12810W_A-T|Ca22chr1A_C_albicans_SC5314|calb	4.07924712818165	-2.93209917181557	0.912690721880233	-3.21258790247715	0.00131544887321996	0.00308634793370347
MSTRG.3033.1|1164|x|C1_13050W_A-T|Ca22chr1A_C_albicans_SC5314|calb	4.66221035779884	-3.04158683809017	0.920353021323257	-3.30480453436994	0.000950426591529695	0.00227415090010442
MSTRG.3096.1|1352|x|C1_13300C_A-T|Ca22chr1A_C_albicans_SC5314|calb	19.0518499114309	-1.62013894468563	0.440899185077213	-3.67462449358328	0.000238199479017534	0.000616168900268497
MSTRG.3142.1|414|x|C1_13480W_A-T|Ca22chr1A_C_albicans_SC5314|calb	3.30753387047085	-4.06388690455217	1.42510183393544	-2.8516466737887	0.00434934153937307	0.00934676644414168
MSTRG.3172.1|3290|x|C1_13620W_A-T|Ca22chr1A_C_albicans_SC5314|calb	17.8554732721943	1.63244193257328	0.499617125004212	3.26738586584581	0.00108545623880066	0.00257490141367277
MSTRG.3243.1|760|x|C1_13930W_A-T|Ca22chr1A_C_albicans_SC5314|calb	9.08620663011474	-2.65034464771686	0.658669155392943	-4.02378739920764	5.72696200793515e-05	0.000159050232647235
MSTRG.3265.1|518|x|C1_14030W_A-T|Ca22chr1A_C_albicans_SC5314|calb	12.1349041638968	2.55302571483276	0.743033681824872	3.43594883688528	0.000590482472183601	0.0014521931429939
MSTRG.3345.1|294|x|C1_14420W_A-T|Ca22chr1A_C_albicans_SC5314|calb	5.14617520775996	-3.42790895842047	1.07795508892561	-3.1800109240516	0.00147269500476408	0.00342405533568375
MSTRG.3355.1|314|x|C1_14470W_A-T|Ca22chr1A_C_albicans_SC5314|calb	2.87322655545571	-6.0839763434333	1.48254697777924	-4.10373258630004	4.06537345728527e-05	0.000115028316659714
MSTRG.3377.1|966|u|NA|Ca22chr2A_C_albicans_SC5314|calb	10.4138888538095	-2.27759218342561	0.757800169070593	-3.00553137408107	0.00265117243831443	0.00591812413417876
MSTRG.3387.1|299|x|C2_00060C_A-T|Ca22chr2A_C_albicans_SC5314|calb	4.64054753033715	-4.12450526861591	1.02015696604046	-4.04301044438719	5.27692690818247e-05	0.000147045453618049
MSTRG.3467.1|1029|x|C2_00520W_A-T|Ca22chr2A_C_albicans_SC5314|calb	3.4446945713274	2.90202918381899	1.00553194838848	2.8860636287787	0.00390093282996701	0.00847751981682266
MSTRG.3469.1|1565|x|C2_00540W_A-T|Ca22chr2A_C_albicans_SC5314|calb	32.6185824117139	1.07787557121359	0.32036332722636	3.36454106824779	0.000766710728458546	0.00185448557775238
MSTRG.3586.2|401|u|NA|Ca22chr2A_C_albicans_SC5314|calb	1510.27164837284	0.893827920181802	0.306435117941599	2.91685863613109	0.00353575981559994	0.00774643102997785
MSTRG.3624.1|1502|u|NA|Ca22chr2A_C_albicans_SC5314|calb	37.2611675711823	-1.79176373623319	0.383620931900623	-4.67066207090428	3.00230496586162e-06	9.56262205985791e-06
MSTRG.3663.1|203|x|C2_01450C_A-T|Ca22chr2A_C_albicans_SC5314|calb	4.00669777261996	4.14675464622698	1.07593537680236	3.85409266730404	0.000116159596772613	0.000312121645063489
MSTRG.3797.1|659|x|C2_02030W_A-T|Ca22chr2A_C_albicans_SC5314|calb	10.4804565825251	2.92967000017057	0.682780555082905	4.29079296175158	1.78036243207005e-05	5.23441922462635e-05
MSTRG.3852.1|428|x|C2_02240C_A-T|Ca22chr2A_C_albicans_SC5314|calb	3.22446256022236	-3.25414467485221	0.982379933458738	-3.31251134517284	0.000924623757810946	0.00221607362152495
MSTRG.3868.1|246|x|C2_02310W_A-T|Ca22chr2A_C_albicans_SC5314|calb	1.6751998930457	-4.9465235345018	1.71313852597249	-2.88740429306137	0.0038843475887028	0.00844464603430958
MSTRG.4085.1|876|u|NA|Ca22chr2A_C_albicans_SC5314|calb	3.0889781976607	4.01310919724797	1.19685270686353	3.35305186196613	0.000799257287102502	0.00192877654551658
MSTRG.4120.1|401|x|C2_03410W_A-T|Ca22chr2A_C_albicans_SC5314|calb	2.30306767255652	3.46990667420347	1.21790041945629	2.84908898853369	0.00438446151708165	0.00941350553009317
MSTRG.4167.1|2319|x|C2_03640W_A-T|Ca22chr2A_C_albicans_SC5314|calb	4.72036483140982	3.52689091820308	1.03417394170564	3.41034595436263	0.000648805239308081	0.00158686662648931
MSTRG.4205.1|543|x|C2_03820C_A-T|Ca22chr2A_C_albicans_SC5314|calb	5.84025610973434	-3.69314427970162	0.998148100159249	-3.69999630226457	0.000215602608426381	0.000560595825816326
MSTRG.4238.1|378|x|C2_04000C_A-T|Ca22chr2A_C_albicans_SC5314|calb	2.27113240036139	3.67286066923583	1.26416734435912	2.90535955198069	0.00366831438715418	0.00800844842211074
MSTRG.4405.1|903|x|C2_04680W_A-T|Ca22chr2A_C_albicans_SC5314|calb	25.629298015613	-1.61736889042375	0.499382704397622	-3.2387362961933	0.00120060522613608	0.00283239134729719
MSTRG.4574.1|1161|u|NA|Ca22chr2A_C_albicans_SC5314|calb	32.0541762028525	1.25351464157632	0.435155436838242	2.8806135358991	0.00396901973731938	0.00860127574436672
MSTRG.4619.1|379|u|NA|Ca22chr2A_C_albicans_SC5314|calb	87.095362894759	-1.19866989775461	0.348708416548578	-3.43745616930821	0.000587205747394535	0.00144474819642577
MSTRG.4627.1|1494|u|NA|Ca22chr2A_C_albicans_SC5314|calb	5.89991629863195	2.54440667077813	0.707549621843218	3.59608229900508	0.00032304563516687	0.000819717682048098
MSTRG.4659.1|309|x|C2_05920C_A-T|Ca22chr2A_C_albicans_SC5314|calb	1.98652639823289	-4.45661852245272	1.40061627154977	-3.1818982921864	0.00146313189935774	0.00340532563974477
MSTRG.4735.1|244|x|C2_06300W_A-T|Ca22chr2A_C_albicans_SC5314|calb	8.79737074301928	-3.28701681612275	0.711226273866635	-4.62161893746224	3.80756934209572e-06	1.2011838886083e-05
MSTRG.4765.1|702|x|C2_06420C_A-T|Ca22chr2A_C_albicans_SC5314|calb	1.55056462201266	-4.3655557153552	1.50938831186758	-2.89226813340939	0.00382471377103618	0.00832437703107874
MSTRG.4793.1|1575|x|C2_06550W_A-T|Ca22chr2A_C_albicans_SC5314|calb	21.7025991117999	1.97170503750896	0.512543195130712	3.84690511207767	0.00011961926926025	0.000320229023879555
MSTRG.4796.1|1061|x|C2_06550W_A-T|Ca22chr2A_C_albicans_SC5314|calb	27.2377669839795	1.60190137718503	0.445488988249434	3.59582710109124	0.000323362526283151	0.000820174128829018
MSTRG.4812.1|1508|u|NA|Ca22chr2A_C_albicans_SC5314|calb	9.79588401454261	-1.97941885543148	0.689344232806337	-2.87145197019089	0.00408590867709316	0.00882978469580136
MSTRG.4835.1|3331|u|NA|Ca22chr2A_C_albicans_SC5314|calb	14.5278959284418	-2.09548217125406	0.575287380414293	-3.6424963289565	0.000270006829758779	0.000693029498102042
MSTRG.4867.1|305|x|C2_06820C_A-T|Ca22chr2A_C_albicans_SC5314|calb	2.09657965925734	-4.68998447965601	1.3761925501324	-3.40794206392471	0.000654547904875674	0.00159956093824967
MSTRG.4917.1|621|x|C2_07040W_A-T|Ca22chr2A_C_albicans_SC5314|calb	4.76607677162737	-3.11559399460498	0.921926811175498	-3.3794374529931	0.000726343326839457	0.00176273723137631
MSTRG.4965.1|307|x|C2_07260C_A-T|Ca22chr2A_C_albicans_SC5314|calb	5.59649858946023	2.40756334959251	0.838818298486338	2.87018458459597	0.00410232246671423	0.00886031266076416
MSTRG.5081.1|218|x|C2_07820C_A-T|Ca22chr2A_C_albicans_SC5314|calb	2.08883488637357	-4.39140283157824	1.44939844061332	-3.02981065007908	0.0024470710245192	0.00549322146442272
MSTRG.5085.1|308|u|NA|Ca22chr2A_C_albicans_SC5314|calb	15.6576781713587	-1.99870610663265	0.697222989844796	-2.8666669569768	0.00414819292236652	0.00894270704280094
MSTRG.5098.1|590|x|C2_07880W_A-T|Ca22chr2A_C_albicans_SC5314|calb	3.88459310406712	4.5214197233663	1.15296154511372	3.92157027485277	8.7973782717452e-05	0.000239779801753545
MSTRG.5129.1|591|x|C2_08040C_A-T|Ca22chr2A_C_albicans_SC5314|calb	4.03979088728259	-4.44190077737595	1.5344033913228	-2.89487158494	0.00379313671380282	0.00826652545776261
MSTRG.5336.1|546|u|NA|Ca22chr2A_C_albicans_SC5314|calb	8.49005881291081	2.24184400578776	0.662335118248754	3.38475787259371	0.000712410661461843	0.0017311011058308
MSTRG.5387.1|1823|u|NA|Ca22chr2A_C_albicans_SC5314|calb	14.9502092291808	-1.72286040253047	0.59985416270756	-2.87213211083507	0.00407712483742816	0.00881246411762888
MSTRG.5483.1|2207|x|C2_09580W_A-T|Ca22chr2A_C_albicans_SC5314|calb	26.5599514092664	-1.38796697083002	0.459875408075355	-3.01813697026954	0.00254333922844369	0.00569607650446844
MSTRG.5501.1|265|u|NA|Ca22chr2A_C_albicans_SC5314|calb	2.53187364253635	-5.5422473566459	1.3486677017477	-4.10942395184807	3.96647306617265e-05	0.000112312285035074
MSTRG.5594.1|458|x|C2_10030C_A-T|Ca22chr2A_C_albicans_SC5314|calb	1.81426243188556	-5.13153359321375	1.61371325740257	-3.17995379270384	0.00147298537970611	0.00342405533568375
MSTRG.5648.1|462|x|C2_10210C_A-T|Ca22chr2A_C_albicans_SC5314|calb	17.618017665183	-2.64760681688341	0.619664167618185	-4.27264792001781	1.93165329888182e-05	5.65482225843033e-05
MSTRG.5774.1|1151|u|NA|Ca22chr2A_C_albicans_SC5314|calb	9.56767769626053	-2.11372939193661	0.727219237897343	-2.90659168760191	0.00365389799090764	0.00798411181749082
MSTRG.5780.1|1201|x|C3_00030C_A-T|Ca22chr3A_C_albicans_SC5314|calb	27.6245877693409	-2.49279663953064	0.659878222612992	-3.77766162620072	0.000158307766053039	0.000417147267044425
MSTRG.5796.1|295|x|C3_00160C_A-T|Ca22chr3A_C_albicans_SC5314|calb	4.64102599740425	-3.31831237016176	0.984715709230346	-3.36981764285588	0.000752179432700676	0.001822001675404
MSTRG.5820.1|778|x|C3_00310C_A-T|Ca22chr3A_C_albicans_SC5314|calb	3.89352121326618	-3.94709892082941	1.26771438689656	-3.11355535728529	0.00184847830063217	0.0042306773121781
MSTRG.5850.1|453|x|C3_00460W_A-T|Ca22chr3A_C_albicans_SC5314|calb	2.86931804678058	-4.14305204442602	1.25806400828826	-3.29319654415924	0.0009905520419924	0.00236326773075895
MSTRG.6106.1|512|u|NA|Ca22chr3A_C_albicans_SC5314|calb	68.8455236346248	-1.64462907281223	0.413643028013885	-3.97596227043629	7.00952389036702e-05	0.000193279276605572
MSTRG.6112.1|743|u|NA|Ca22chr3A_C_albicans_SC5314|calb	4.62841371894373	-5.80913468758917	1.2741508727462	-4.55922042816533	5.13438579876511e-06	1.59499254118827e-05
MSTRG.6165.1|322|x|C3_01730C_A-T|Ca22chr3A_C_albicans_SC5314|calb	1.79662151019138	-5.97984253776706	1.92315896020684	-3.10938547540757	0.00187476948922839	0.00428492312112768
MSTRG.6191.1|802|u|NA|Ca22chr3A_C_albicans_SC5314|calb	13.4431109385077	-1.59726269137211	0.522557399324824	-3.05662630255713	0.00223843153323759	0.00505911574985839
MSTRG.6608.1|705|x|C3_03670W_A-T|Ca22chr3A_C_albicans_SC5314|calb	2.75201961000289	3.28740543495249	1.07175522716329	3.06730991520663	0.00215994787339006	0.0048980529316096
MSTRG.6691.1|614|x|C3_04060C_A-T|Ca22chr3A_C_albicans_SC5314|calb	2.26952705407545	-5.18927570920195	1.31664159413717	-3.94129710948608	8.10421683105354e-05	0.000221774421362077
MSTRG.6693.1|1746|x|C3_04070C_A-T|Ca22chr3A_C_albicans_SC5314|calb	16.1167735931771	1.51456662861441	0.526309644349586	2.87771019375128	0.00400572949155971	0.00867595908766655
MSTRG.6752.1|205|x|C3_04300C_A-T|Ca22chr3A_C_albicans_SC5314|calb	16.5455085591246	-2.04519974964639	0.701962579559172	-2.91354526466462	0.00357350026288	0.00782023933189971
MSTRG.6797.1|785|x|C3_04500C_A-T|Ca22chr3A_C_albicans_SC5314|calb	5.06940265440832	-3.28850476740868	1.02607427785717	-3.20493831526146	0.00135091428604914	0.003166991568165
MSTRG.6805.1|2479|u|NA|Ca22chr3A_C_albicans_SC5314|calb	17.1548086449356	2.71531477267277	0.842947688826149	3.221213853085	0.00127648860152254	0.00300040886832403
MSTRG.6910.1|644|x|C3_04930C_A-T|Ca22chr3A_C_albicans_SC5314|calb	11.3337792283053	3.17748591725535	0.695326327423999	4.56977650914945	4.88244597871e-06	1.52203517845062e-05
MSTRG.6917.1|2367|x|C3_04960W_A-T|Ca22chr3A_C_albicans_SC5314|calb	7.65528618235897	-2.44455678186948	0.69286441278443	-3.52818926295476	0.000418412877890511	0.00104815910422886
MSTRG.6950.1|796|x|C3_05100C_A-T|Ca22chr3A_C_albicans_SC5314|calb	2.97716469105702	-5.94128287542655	1.53320195246528	-3.87508173067051	0.000106588918309497	0.000287874594902585
MSTRG.6963.1|4225|u|NA|Ca22chr3A_C_albicans_SC5314|calb	51.2562271311225	-1.15684794774512	0.392776387449585	-2.9453093024682	0.00322631960461908	0.00710612539769752
MSTRG.6980.1|538|x|C3_05190C_A-T|Ca22chr3A_C_albicans_SC5314|calb	103.117516944505	-0.953302058942118	0.29779100675747	-3.20124529387993	0.00136834991162088	0.00320138592454169
MSTRG.7083.1|1853|x|C3_05590C_A-T|Ca22chr3A_C_albicans_SC5314|calb	7.6597173277669	2.88671129548483	0.973847403723419	2.96423370278316	0.00303437744489697	0.00670376291288664
MSTRG.7114.1|2021|x|C3_05700W_A-T|Ca22chr3A_C_albicans_SC5314|calb	8.21728372596744	-2.7450358105917	0.677023376633253	-4.05456577325645	5.02275168658885e-05	0.00014050359246953
